Rxx(Ohm),B(mT)
43.044323,-2811.062212
41.631569,-2812.462492
42.377899,-2813.862773
40.724899,-2815.263053
41.811905,-2816.663333
42.678474,-2818.063613
43.610161,-2819.463893
43.585384,-2820.864173
42.653587,-2822.264453
42.678474,-2823.664733
42.833923,-2825.065013
43.339687,-2826.465293
41.836899,-2827.865573
44.071667,-2829.265853
43.224659,-2830.666133
42.768635,-2832.066413
44.061001,-2833.466693
43.069164,-2834.866973
43.790478,-2836.267253
44.902531,-2837.667534
44.637459,-2839.067814
44.968079,-2840.468094
43.670269,-2841.868374
44.246677,-2843.268654
45.1129,-2844.668934
44.793159,-2846.069214
45.56926,-2847.469494
45.35886,-2848.869774
45.804165,-2850.270054
43.730373,-2851.670334
44.511795,-2853.070614
46.735901,-2854.470894
44.75227,-2855.871174
45.353371,-2857.271454
45.383427,-2858.671734
45.38892,-2860.072014
45.509144,-2861.472294
46.735901,-2862.872575
45.864319,-2864.272855
45.629372,-2865.673135
47.58894,-2867.073415
46.717152,-2868.473695
45.30423,-2869.873975
47.757744,-2871.274255
47.763527,-2872.674535
46.014584,-2874.074815
47.637531,-2875.475095
47.246849,-2876.875375
46.194901,-2878.275655
48.088375,-2879.675935
46.705845,-2881.076215
47.126583,-2882.476495
48.569271,-2883.876775
48.905769,-2885.277055
48.304592,-2886.677335
49.512936,-2888.077616
46.94627,-2889.477896
50.192219,-2890.878176
48.06414,-2892.278456
49.591114,-2893.678736
48.929901,-2895.079016
49.687286,-2896.479296
49.717339,-2897.879576
49.741425,-2899.279856
49.326611,-2900.680136
50.97369,-2902.080416
50.613159,-2903.480696
49.332577,-2904.880976
49.320641,-2906.281256
49.963886,-2907.681536
50.88343,-2909.081816
50.16824,-2910.482096
51.436928,-2911.882376
50.228348,-2913.282657
51.123955,-2914.682937
50.85368,-2916.083217
52.489029,-2917.483497
52.747105,-2918.883777
51.887829,-2920.284057
52.75349,-2921.684337
52.115795,-2923.084617
55.278023,-2924.484897
52.59684,-2925.885177
54.015755,-2927.285457
52.26606,-2928.685737
54.47319,-2930.086017
55.188259,-2931.486297
55.849396,-2932.886577
55.127743,-2934.286857
56.653961,-2935.687137
55.361595,-2937.087417
55.54211,-2938.487698
55.99968,-2939.887978
58.133884,-2941.288258
57.37553,-2942.688538
59.11869,-2944.088818
57.712791,-2945.489098
56.600807,-2946.889378
57.5858,-2948.289658
57.261948,-2949.689938
57.345272,-2951.090218
56.570549,-2952.490498
57.645802,-2953.890778
58.795025,-2955.291058
58.92268,-2956.691338
58.908421,-2958.091618
59.155602,-2959.491898
59.689491,-2960.892178
61.974205,-2962.292458
59.095589,-2963.692739
60.981857,-2965.093019
61.072121,-2966.493299
62.10173,-2967.893579
61.109768,-2969.293859
62.312023,-2970.694139
62.049225,-2972.094419
62.755272,-2973.494699
64.446228,-2974.894979
64.378418,-2976.295259
64.213448,-2977.695539
64.28817,-2979.095819
62.973667,-2980.496099
65.596405,-2981.896379
66.760971,-2983.296659
64.596504,-2984.696939
64.558945,-2986.097219
65.987282,-2987.497499
67.714485,-2988.89778
67.091293,-2990.29806
66.460411,-2991.69834
66.963165,-2993.09862
67.490288,-2994.4989
68.233536,-2995.89918
68.714638,-2997.29946
68.963531,-2998.69974
69.526054,-3000.10002
71.072189,-3001.5003
70.930527,-3002.90058
70.690002,-3004.30086
71.871063,-3005.70114
73.875801,-3007.10142
73.85498,-3008.5017
71.420219,-3009.90198
74.717377,-3011.30226
75.426941,-3012.702541
74.756683,-3014.102821
75.618958,-3015.503101
76.490791,-3016.903381
77.942856,-3018.303661
78.985268,-3019.703941
77.271858,-3021.104221
77.672043,-3022.504501
79.526314,-3023.904781
81.499474,-3025.305061
80.407379,-3026.705341
81.570007,-3028.105621
81.108589,-3029.505901
81.900787,-3030.906181
82.511833,-3032.306461
84.615784,-3033.706741
82.902664,-3035.107021
83.954636,-3036.507301
83.553688,-3037.907582
85.597382,-3039.307862
86.749977,-3040.708142
86.709229,-3042.108422
87.200829,-3043.508702
89.414474,-3044.908982
88.723167,-3046.309262
90.135544,-3047.709542
90.477272,-3049.109822
91.931198,-3050.510102
92.712967,-3051.910382
90.266983,-3053.310662
92.149483,-3054.710942
93.772125,-3056.111222
93.922386,-3057.511502
95.978195,-3058.911782
94.433693,-3060.312062
95.718964,-3061.712342
97.751328,-3063.112623
98.28054,-3064.512903
99.825516,-3065.913183
99.963692,-3067.313463
101.25607,-3068.713743
100.95554,-3070.114023
102.99923,-3071.514303
102.78896,-3072.914583
102.92142,-3074.314863
105.26592,-3075.715143
105.22343,-3077.115423
106.22813,-3078.515703
105.85423,-3079.915983
108.92002,-3081.316263
110.94739,-3082.716543
111.14423,-3084.116823
112.72051,-3085.517103
112.4966,-3086.917383
114.42028,-3088.317664
113.47192,-3089.717944
113.89301,-3091.118224
115.1716,-3092.518504
117.78659,-3093.918784
116.16344,-3095.319064
115.72665,-3096.719344
117.30554,-3098.119624
117.90659,-3099.519904
118.98869,-3100.920184
119.4837,-3102.320464
120.94212,-3103.720744
122.76015,-3105.121024
124.57922,-3106.521304
123.76789,-3107.921584
123.46737,-3109.321864
125.12028,-3110.722144
126.29293,-3112.122424
127.28446,-3113.522705
128.47188,-3114.922985
128.47188,-3116.323265
128.56213,-3117.723545
128.92273,-3119.123825
130.54607,-3120.524105
131.58211,-3121.924385
130.9825,-3123.324665
132.65002,-3124.724945
134.31711,-3126.125225
132.78423,-3127.525505
136.09053,-3128.925785
138.10764,-3130.326065
137.70009,-3131.726345
138.34448,-3133.126625
139.91122,-3134.526905
140.44817,-3135.927185
140.24208,-3137.327465
140.51242,-3138.727746
141.84798,-3140.128026
143.39395,-3141.528306
144.29553,-3142.928586
143.80164,-3144.328866
145.31712,-3145.729146
144.77608,-3147.129426
146.6575,-3148.529706
147.89001,-3149.929986
147.42674,-3151.330266
147.87764,-3152.730546
149.7534,-3154.130826
148.64142,-3155.531106
150.18608,-3156.931386
151.85785,-3158.331666
150.50481,-3159.731946
150.67331,-3161.132226
152.00813,-3162.532507
150.94415,-3163.932787
152.54875,-3165.333067
153.2704,-3166.733347
155.95659,-3168.133627
156.22739,-3169.533907
156.69713,-3170.934187
154.89375,-3172.334467
155.67491,-3173.734747
157.73001,-3175.135027
158.19995,-3176.535307
160.31476,-3177.935587
159.91357,-3179.335867
160.80444,-3180.736147
160.08322,-3182.136427
160.29353,-3183.536707
161.98726,-3184.936987
159.54204,-3186.337267
162.20818,-3187.737548
163.88092,-3189.137828
162.47896,-3190.538108
162.33772,-3191.938388
162.33772,-3193.338668
165.70485,-3194.738948
164.73291,-3196.139228
164.86305,-3197.539508
166.55623,-3198.939788
166.66667,-3200.340068
166.21576,-3201.740348
164.86305,-3203.140628
166.93692,-3204.540908
167.12761,-3205.941188
169.6824,-3207.341468
169.36134,-3208.741748
169.97375,-3210.142028
171.40503,-3211.542308
173.52972,-3212.942589
173.25941,-3214.342869
174.89134,-3215.743149
174.93367,-3217.143429
173.37065,-3218.543709
175.97343,-3219.943989
175.37239,-3221.344269
175.84447,-3222.744549
176.27396,-3224.144829
176.93503,-3225.545109
176.7075,-3226.945389
177.19701,-3228.345669
177.57906,-3229.745949
179.50319,-3231.146229
180.51161,-3232.546509
178.8587,-3233.946789
178.34792,-3235.347069
179.88081,-3236.747349
179.1123,-3238.14763
180.48186,-3239.54791
179.12091,-3240.94819
180.5553,-3242.34847
180.12082,-3243.74875
181.47369,-3245.14903
182.63791,-3246.54931
181.22485,-3247.94959
181.72794,-3249.34987
180.62373,-3250.75015
181.09648,-3252.15043
180.9624,-3253.55071
183.77213,-3254.95099
183.60764,-3256.35127
183.84016,-3257.75155
183.56935,-3259.15183
185.13269,-3260.55211
187.16901,-3261.95239
186.90633,-3263.352671
187.71773,-3264.752951
188.19885,-3266.153231
184.52362,-3267.553511
187.14636,-3268.953791
185.34297,-3270.354071
187.5372,-3271.754351
192.12941,-3273.154631
187.28955,-3274.554911
188.16858,-3275.955191
187.86803,-3277.355471
191.9191,-3278.755751
190.68643,-3280.156031
190.867,-3281.556311
191.65532,-3282.956591
190.44585,-3284.356871
190.79056,-3285.757151
192.1662,-3287.157431
193.93982,-3288.557712
195.74319,-3289.957992
195.56924,-3291.358272
195.88742,-3292.758552
196.34433,-3294.158832
196.81898,-3295.559112
197.34265,-3296.959392
198.8334,-3298.359672
195.95399,-3299.759952
197.08981,-3301.160232
196.39835,-3302.560512
197.3968,-3303.960792
197.84766,-3305.361072
198.29849,-3306.761352
200.52248,-3308.161632
198.44878,-3309.561912
199.65103,-3310.962192
200.31818,-3312.362472
203.31264,-3313.762753
201.1241,-3315.163033
201.815,-3316.563313
201.72523,-3317.963593
202.77145,-3319.363873
203.8645,-3320.764153
203.22237,-3322.164433
202.05554,-3323.564713
202.06134,-3324.964993
203.82916,-3326.365273
204.06973,-3327.765553
203.2937,-3329.165833
206.44449,-3330.566113
205.84285,-3331.966393
207.01535,-3333.366673
207.31592,-3334.766953
207.37592,-3336.167233
207.64674,-3337.567514
208.45815,-3338.967794
209.41544,-3340.368074
209.89609,-3341.768354
209.44519,-3343.168634
210.14151,-3344.568914
208.27304,-3345.969194
213.02713,-3347.369474
210.77715,-3348.769754
211.97516,-3350.170034
212.60655,-3351.570314
212.33116,-3352.970594
210.41661,-3354.370874
215.28137,-3355.771154
213.23346,-3357.171434
212.24138,-3358.571714
213.88924,-3359.971994
212.72205,-3361.372274
212.72205,-3362.772555
213.69266,-3364.172835
212.27979,-3365.573115
212.99289,-3366.973395
216.21332,-3368.373675
217.80299,-3369.773955
214.68449,-3371.174235
214.28557,-3372.574515
217.98694,-3373.974795
220.034,-3375.375075
218.88484,-3376.775355
220.27142,-3378.175635
221.95479,-3379.575915
221.62051,-3380.976195
219.96721,-3382.376475
222.01138,-3383.776755
222.19196,-3385.177035
221.92453,-3386.577315
223.48735,-3387.977596
225.37851,-3389.377876
223.72791,-3390.778156
223.90527,-3392.178436
226.04265,-3393.578716
227.96606,-3394.978996
227.63301,-3396.379276
226.6712,-3397.779556
224.62959,-3399.179836
223.06677,-3400.580116
226.46088,-3401.980396
226.70096,-3403.380676
228.11418,-3404.780956
226.94154,-3406.181236
227.93361,-3407.581516
228.23422,-3408.981796
229.7997,-3410.382076
229.16629,-3411.782356
228.56769,-3413.182637
229.85776,-3414.582917
229.19856,-3415.983197
230.37294,-3417.383477
232.74371,-3418.783757
231.57333,-3420.184037
232.89612,-3421.584317
233.01819,-3422.984597
230.94012,-3424.384877
234.30867,-3425.785157
233.61726,-3427.185437
233.85583,-3428.585717
236.59477,-3429.985997
237.61385,-3431.386277
238.63708,-3432.786557
237.55383,-3434.186837
237.0153,-3435.587117
238.87627,-3436.987397
236.29091,-3438.387678
239.98889,-3439.787958
241.25131,-3441.188238
240.35071,-3442.588518
241.28157,-3443.988798
240.86156,-3445.389078
240.16895,-3446.789358
239.35742,-3448.189638
239.47549,-3449.589918
241.85251,-3450.990198
243.4458,-3452.390478
245.0397,-3453.790758
244.91904,-3455.191038
241.55295,-3456.591318
243.77667,-3457.991598
241.58217,-3459.391878
243.80692,-3460.792158
242.48491,-3462.192438
241.13187,-3463.592719
244.64886,-3464.992999
244.76874,-3466.393279
244.70871,-3467.793559
246.12144,-3469.193839
242.54492,-3470.594119
245.12935,-3471.994399
246.0014,-3473.394679
246.39325,-3474.794959
247.20482,-3476.195239
243.35635,-3477.595519
242.45372,-3478.995799
244.79849,-3480.396079
243.5961,-3481.796359
245.34027,-3483.196639
246.51332,-3484.596919
242.66454,-3485.997199
245.46022,-3487.397479
245.42868,-3488.79776
245.48999,-3490.19804
244.07799,-3491.59832
242.99576,-3492.9986
244.94931,-3494.39888
245.88136,-3495.79916
247.38521,-3497.19944
249.39798,-3498.59972
246.81392,-3500
